dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.983950464479942,TRUE,2
2,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.0528176210714495,TRUE,2
3,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.9907943566814135,TRUE,2
4,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.031351317560769,TRUE,2
5,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.0275424672876925,TRUE,2
6,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.959159954107411,TRUE,2
7,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.968327432078129,TRUE,2
8,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.067070262441876,TRUE,2
9,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.963805159542765,TRUE,2
10,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.06749877023366,TRUE,2
11,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.9489760810616374,TRUE,2
12,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.826394164107763,TRUE,2
13,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.928146962291474,TRUE,2
14,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.901393079505801,TRUE,2
15,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.921933925380509,TRUE,2
16,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.922451165128392,TRUE,2
17,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.924438777226571,TRUE,2
18,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.9942963605591295,TRUE,2
19,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.852924172687093,TRUE,2
20,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.868061068130009,TRUE,2
21,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.976594777979777,TRUE,2
22,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.05463979913443,TRUE,2
23,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.001264026479222,TRUE,2
24,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.9663308699907756,TRUE,2
25,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.868593144431676,TRUE,2
26,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.037327153261929,TRUE,2
27,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.971767036751456,TRUE,2
28,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.94624704384875,TRUE,2
29,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.922426227879914,TRUE,2
30,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.980047481968652,TRUE,2
31,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.984475591023136,TRUE,2
32,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.034643514256735,TRUE,2
33,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.864211274151048,TRUE,2
34,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.025767709434155,TRUE,2
35,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.896617651549763,TRUE,2
36,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.001870376946016,TRUE,2
37,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.884811732629184,TRUE,2
38,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.011228996208742,TRUE,2
39,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.932504592298425,TRUE,2
40,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.870136859557829,TRUE,2
41,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.0289729377360874,TRUE,2
42,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.967789584435345,TRUE,2
43,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.137401981995659,TRUE,2
44,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.980027505629787,TRUE,2
45,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.990486131327859,TRUE,2
46,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.969454893276049,TRUE,2
47,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.0392023709344915,TRUE,2
48,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.928918617565484,TRUE,2
49,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.802971496615679,TRUE,2
50,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.918514123482583,TRUE,2
51,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.023857994064724,TRUE,2
52,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.076426529072822,TRUE,2
53,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.9998179567101255,TRUE,2
54,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.032754460532226,TRUE,2
55,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.0171501981381414,TRUE,2
56,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.859899635363742,TRUE,2
57,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.025590813474898,TRUE,2
58,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.01802001905333,TRUE,2
59,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.01826874987145,TRUE,2
60,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.113317470371392,TRUE,2
61,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.997569131133801,TRUE,2
62,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.984592186336989,TRUE,2
63,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.863292290404682,TRUE,2
64,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.98155520894538,TRUE,2
65,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.976358321559599,TRUE,2
66,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.860173645218648,TRUE,2
67,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.993880574940002,TRUE,2
68,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.942284981515597,TRUE,2
69,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.922619895651536,TRUE,2
70,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.893814501935201,TRUE,2
71,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.048423532083448,TRUE,2
72,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.026884165347787,TRUE,2
73,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.099567440424939,TRUE,2
74,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.059854728426822,TRUE,2
75,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.050406557034485,TRUE,2
76,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.057011220850527,TRUE,2
77,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.929017722191813,TRUE,2
78,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.063278867570629,TRUE,2
79,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.770535194648182,TRUE,2
80,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.0626320833654574,TRUE,2
81,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.821752524043442,TRUE,2
82,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.969377226515636,TRUE,2
83,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.935003097640372,TRUE,2
84,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.965880392545067,TRUE,2
85,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.801772383721626,TRUE,2
86,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.853106291893227,TRUE,2
87,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.786110444696653,TRUE,2
88,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.911449243871946,TRUE,2
89,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.96176558229272,TRUE,2
90,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.881962651748325,TRUE,2
91,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.955279229891829,TRUE,2
92,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.823606416139577,TRUE,2
93,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.9698120276533535,TRUE,2
94,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.076559444913378,TRUE,2
95,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.967428500732836,TRUE,2
96,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.983197878621647,TRUE,2
97,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,6.006306202609501,TRUE,2
98,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.99815453891637,TRUE,2
99,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.968370355239444,TRUE,2
100,cc_outcome,Standard Outcome Regression for ATT among eligible complete cases,mu,5.952374365945392,TRUE,2
