dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.829442211076975,TRUE,1
2,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.609766703571102,TRUE,1
3,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.853543716442649,TRUE,1
4,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.876202258213071,TRUE,1
5,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.454864478394094,TRUE,1
6,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.677244662968959,TRUE,1
7,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.50195011541004,TRUE,1
8,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.813797971533952,TRUE,1
9,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.569046926497366,TRUE,1
10,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.9838723940759,TRUE,1
11,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.057025187467907,TRUE,1
12,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.536340425943022,TRUE,1
13,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.066629245045507,TRUE,1
14,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.8178855941148235,TRUE,1
15,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.5235286389583536,TRUE,1
16,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.198225382171158,TRUE,1
17,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.546517246643022,TRUE,1
18,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.582396257701263,TRUE,1
19,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.96392171062531,TRUE,1
20,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.592310576967386,TRUE,1
21,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.711249433515356,TRUE,1
22,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.916499048597128,TRUE,1
23,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.830143182966505,TRUE,1
24,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.450051342870838,TRUE,1
25,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.680386828950144,TRUE,1
26,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.707199552124645,TRUE,1
27,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.378009187360478,TRUE,1
28,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.829368382189046,TRUE,1
29,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,8.491692297901524,TRUE,1
30,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.330293526295689,TRUE,1
31,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.977328443804197,TRUE,1
32,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.065562665319632,TRUE,1
33,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.496457674723549,TRUE,1
34,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.763311489344569,TRUE,1
35,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.314756873543999,TRUE,1
36,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.040371302924898,TRUE,1
37,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.937445266604147,TRUE,1
38,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.7114607068059025,TRUE,1
39,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.798035291125239,TRUE,1
40,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.794204008468111,TRUE,1
41,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,8.291251735679444,TRUE,1
42,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.884838017954909,TRUE,1
43,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.933143654350744,TRUE,1
44,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.699798504547777,TRUE,1
45,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.8183707598474586,TRUE,1
46,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.972041147562789,TRUE,1
47,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.544771400084528,TRUE,1
48,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.853852279808389,TRUE,1
49,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.576902032554038,TRUE,1
50,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.114450019773743,TRUE,1
51,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.674196026469392,TRUE,1
52,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.769957852428521,TRUE,1
53,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.054480424792353,TRUE,1
54,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.437712491209915,TRUE,1
55,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.907643247233835,TRUE,1
56,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.993357461724996,TRUE,1
57,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.9512675205865495,TRUE,1
58,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.7637709278068,TRUE,1
59,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,6.032569019811184,TRUE,1
60,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.764556797793928,TRUE,1
61,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.840624141867245,TRUE,1
62,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.907322101275232,TRUE,1
63,crossfit_iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta, w/ stratification), removing LM/GLM candidates from SuperLearners",---,5.8329881144613545,TRUE,1
