dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.5765978577539395,TRUE,2
2,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.672021524833754,TRUE,2
3,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.536504154112488,TRUE,2
4,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.605164126142794,TRUE,2
5,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.585477600511619,TRUE,2
6,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.553643078926792,TRUE,2
7,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.550358804048342,TRUE,2
8,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.636946344812501,TRUE,2
9,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.492651405295446,TRUE,2
10,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.640649965901612,TRUE,2
11,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.490513876987933,TRUE,2
12,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.420383472011358,TRUE,2
13,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.5383347739150075,TRUE,2
14,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.466541284260798,TRUE,2
15,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.530992875589474,TRUE,2
16,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.5422368400001005,TRUE,2
17,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.470824385463141,TRUE,2
18,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.585024944554249,TRUE,2
19,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.423021193645299,TRUE,2
20,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.432555573364133,TRUE,2
21,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.606747864848229,TRUE,2
22,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.6303912391057915,TRUE,2
23,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.550994618978697,TRUE,2
24,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.521418789170495,TRUE,2
25,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.4789785579906995,TRUE,2
26,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.660795637552111,TRUE,2
27,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.559214031694785,TRUE,2
28,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.506237618225911,TRUE,2
29,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.476278561322918,TRUE,2
30,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.578501897965889,TRUE,2
31,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.58985734286259,TRUE,2
32,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.6010405940619625,TRUE,2
33,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.4490775868761885,TRUE,2
34,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.644177487245898,TRUE,2
35,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.484298825441051,TRUE,2
36,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.562287939224547,TRUE,2
37,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.461531021080529,TRUE,2
38,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.594090661337198,TRUE,2
39,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.5259636892560176,TRUE,2
40,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.4614372606159565,TRUE,2
41,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.609333077110609,TRUE,2
42,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.552716651285654,TRUE,2
43,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.7369989871692235,TRUE,2
44,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.559702080894915,TRUE,2
45,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.574292604433219,TRUE,2
46,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.521245535552332,TRUE,2
47,iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases,eta/mu,5.635779881176138,TRUE,2
