dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,sim_id
1,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.62495157697504,TRUE,1
2,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.520954813047508,TRUE,1
3,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.527256649580901,TRUE,1
4,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.518678843808988,TRUE,1
5,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.63414312972777,TRUE,1
6,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.6532339388951005,TRUE,1
7,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.482753136038235,TRUE,1
8,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.737854272657764,TRUE,1
9,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.6692136479797375,TRUE,1
10,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.741221089238461,TRUE,1
11,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.637786147271145,TRUE,1
12,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,4.631980869096117,TRUE,1
13,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.429944778259618,TRUE,1
14,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.66820763422086,TRUE,1
15,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.623137895682233,TRUE,1
16,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.782633367518376,TRUE,1
17,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,8.064850983432883,TRUE,1
18,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.435799655790991,TRUE,1
19,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.3850998551608376,TRUE,1
20,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.579091594351823,TRUE,1
21,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.432246496151333,TRUE,1
22,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.643326687968626,TRUE,1
23,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.689326126114707,TRUE,1
24,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.834380919780167,TRUE,1
25,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,5.653752553046824,TRUE,1
