sim_id,dataset_id,estimator,description,correct_models,tau_hat,true_att
8,1,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06705844385193037,-0.050997063355465264
8,2,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06383724627573512,-0.050997063355465264
8,3,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06019103698781959,-0.050997063355465264
8,4,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.0667547797383658,-0.050997063355465264
8,5,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.057710113463845344,-0.050997063355465264
8,6,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05828646369155185,-0.050997063355465264
8,7,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.060121749502175234,-0.050997063355465264
8,8,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06186422220646789,-0.050997063355465264
8,9,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.062245809835030426,-0.050997063355465264
8,10,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06413195517522857,-0.050997063355465264
8,11,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.062442073876891914,-0.050997063355465264
8,12,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.050786949739524294,-0.050997063355465264
8,13,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05370363956275936,-0.050997063355465264
8,14,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05831358872862294,-0.050997063355465264
8,15,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06067582933595194,-0.050997063355465264
8,16,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.061065538925523105,-0.050997063355465264
8,17,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06069687071288143,-0.050997063355465264
8,18,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05728447980682599,-0.050997063355465264
8,19,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06238563544406849,-0.050997063355465264
8,20,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.04707539774037145,-0.050997063355465264
8,21,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.04889524352669875,-0.050997063355465264
8,22,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05919820515834218,-0.050997063355465264
8,23,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06296781557281281,-0.050997063355465264
8,24,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05689371462808731,-0.050997063355465264
8,25,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05415082215704193,-0.050997063355465264
8,26,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.0565708488071685,-0.050997063355465264
8,27,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.059640702474594784,-0.050997063355465264
8,28,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.0644243575112216,-0.050997063355465264
8,29,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06128767191751273,-0.050997063355465264
8,30,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06478862480955967,-0.050997063355465264
8,31,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05928103208588149,-0.050997063355465264
8,32,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06226665585710307,-0.050997063355465264
8,33,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.05969499913235957,-0.050997063355465264
8,34,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06257313313123333,-0.050997063355465264
8,35,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06205979516007845,-0.050997063355465264
8,36,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06168200416806547,-0.050997063355465264
8,37,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.059651464624100814,-0.050997063355465264
8,38,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.058040322941068784,-0.050997063355465264
8,39,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06144528604788042,-0.050997063355465264
8,40,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06109040892869985,-0.050997063355465264
8,41,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06050641392428216,-0.050997063355465264
8,42,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.061572302098601,-0.050997063355465264
8,43,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06489095624709182,-0.050997063355465264
8,44,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.060961496378035766,-0.050997063355465264
8,45,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.061259175419018486,-0.050997063355465264
8,46,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06349962300305695,-0.050997063355465264
8,47,crossfit_iwor_cc,Inverse Weighted Outcome Regression for ATT among eligible complete cases (Flexible mu/eta),---,-0.06329351872342363,-0.050997063355465264
