sim_id,dataset_id,estimator,description,correct_models,tau_hat,sd,matched_cohort,true_att
5,1,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04224750905738455,0.004521666590617378,TRUE,-0.04858644632938813
5,2,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.03412102018957597,0.005606568812838009,TRUE,-0.04858644632938813
5,3,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05013224936624032,0.00399671759500127,TRUE,-0.04858644632938813
5,4,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04650602466200248,0.004262253819282471,TRUE,-0.04858644632938813
5,5,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05452051985905949,0.004053907853301982,TRUE,-0.04858644632938813
5,6,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05192053499652716,0.0042736786648868465,TRUE,-0.04858644632938813
5,7,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04098833835241375,0.003974432648322129,TRUE,-0.04858644632938813
5,8,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04685393084072869,0.004786668285509033,TRUE,-0.04858644632938813
5,9,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04195893592298296,0.004497961835367849,TRUE,-0.04858644632938813
5,10,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04781129419662382,0.0038971934114153456,TRUE,-0.04858644632938813
5,11,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04760349862996538,0.004175254423725602,TRUE,-0.04858644632938813
5,12,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05280831644229398,0.0038304010297104184,TRUE,-0.04858644632938813
5,13,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.040574265618632914,0.0049294880385809745,TRUE,-0.04858644632938813
5,14,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05116223101883863,0.004453930491405516,TRUE,-0.04858644632938813
5,15,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.046373036885820264,0.004124269661844724,TRUE,-0.04858644632938813
5,16,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04954520394117789,0.004085187881560363,TRUE,-0.04858644632938813
5,17,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05240515515408581,0.003985972605991342,TRUE,-0.04858644632938813
5,18,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.046921377807811936,0.00450476317422673,TRUE,-0.04858644632938813
5,19,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04558853430091734,0.003925789588997171,TRUE,-0.04858644632938813
5,20,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04696577593358644,0.005144917697896081,TRUE,-0.04858644632938813
5,21,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04625158261205629,0.00440733612702828,TRUE,-0.04858644632938813
5,22,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05257372127842915,0.0038403577070192925,TRUE,-0.04858644632938813
5,23,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04645040576758655,0.004347022460542977,TRUE,-0.04858644632938813
5,24,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05359208393680578,0.004092445349149079,TRUE,-0.04858644632938813
5,25,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05235294661682411,0.004312775714031172,TRUE,-0.04858644632938813
5,26,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04194972706102578,0.00433668600676821,TRUE,-0.04858644632938813
5,27,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.060285635184158755,0.004105990774899116,TRUE,-0.04858644632938813
5,28,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04277833407355566,0.00466920228939731,TRUE,-0.04858644632938813
5,29,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04839394557002448,0.00593783048451245,TRUE,-0.04858644632938813
5,30,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04746435524951269,0.004763935900981027,TRUE,-0.04858644632938813
5,31,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.054065557533196404,0.003902030160800401,TRUE,-0.04858644632938813
5,32,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04962623632007442,0.0038057853853315504,TRUE,-0.04858644632938813
5,33,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04733710823758357,0.004859071116301342,TRUE,-0.04858644632938813
5,34,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04960624866577483,0.004745189467516997,TRUE,-0.04858644632938813
5,35,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05029540952223054,0.00545270613180117,TRUE,-0.04858644632938813
5,36,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.0438306246335719,0.004409375878437632,TRUE,-0.04858644632938813
5,37,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.048446822044320784,0.004322510933823099,TRUE,-0.04858644632938813
5,38,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05457770226478627,0.00381297121919532,TRUE,-0.04858644632938813
5,39,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05223201680063082,0.0042414385422135945,TRUE,-0.04858644632938813
5,40,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05470543653147118,0.004097777276512639,TRUE,-0.04858644632938813
5,41,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04978862772156142,0.0039280932573266154,TRUE,-0.04858644632938813
5,42,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04530805811711319,0.0043868681879240656,TRUE,-0.04858644632938813
5,43,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04249182455882259,0.007671626041854038,TRUE,-0.04858644632938813
5,44,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.050013047404792794,0.004404972381021272,TRUE,-0.04858644632938813
5,45,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04641236094466259,0.004165635254768919,TRUE,-0.04858644632938813
5,46,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05349746249583011,0.004077497928162037,TRUE,-0.04858644632938813
5,47,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.047909948662684124,0.0039791808036732865,TRUE,-0.04858644632938813
5,48,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.052221551294744435,0.0041054425842653695,TRUE,-0.04858644632938813
5,49,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.055113647538127704,0.004105283245976394,TRUE,-0.04858644632938813
5,50,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04323588900412413,0.004063936996815498,TRUE,-0.04858644632938813
5,51,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05346551238843911,0.003832832292133798,TRUE,-0.04858644632938813
5,52,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04282014308924824,0.004480658603506875,TRUE,-0.04858644632938813
5,53,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04764180242670323,0.004057196148552899,TRUE,-0.04858644632938813
5,54,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05200593449006218,0.005695306363557801,TRUE,-0.04858644632938813
5,55,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05187060779750831,0.004183357671847988,TRUE,-0.04858644632938813
5,56,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.052944954402475326,0.0036939696184384724,TRUE,-0.04858644632938813
5,57,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.044545568049406674,0.004651945693256713,TRUE,-0.04858644632938813
5,58,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.050268207935281264,0.00424952682392337,TRUE,-0.04858644632938813
5,59,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.043996532842518914,0.003796286545998902,TRUE,-0.04858644632938813
5,60,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.045491432478723726,0.0039869159780702105,TRUE,-0.04858644632938813
5,61,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04216067277914723,0.0044855147095754595,TRUE,-0.04858644632938813
5,62,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04969554419534848,0.003995392887734083,TRUE,-0.04858644632938813
5,63,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.048033752466617924,0.004285631974411836,TRUE,-0.04858644632938813
5,64,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04476131387825514,0.004004400734026824,TRUE,-0.04858644632938813
5,65,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05094965901139982,0.0038337288591323362,TRUE,-0.04858644632938813
5,66,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05944333817751697,0.004041547068786384,TRUE,-0.04858644632938813
5,67,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.057244318539017486,0.004129314544413419,TRUE,-0.04858644632938813
5,68,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.0498392471646064,0.003811870716801284,TRUE,-0.04858644632938813
5,69,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04662531688483448,0.004113477578354171,TRUE,-0.04858644632938813
5,70,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05730640481258733,0.004283412202280345,TRUE,-0.04858644632938813
5,71,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04868920527690142,0.004379875785615019,TRUE,-0.04858644632938813
5,72,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04870069764970614,0.004302240533485735,TRUE,-0.04858644632938813
5,73,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04720369032114262,0.004528641770477148,TRUE,-0.04858644632938813
5,74,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04609520870557581,0.004113017275523386,TRUE,-0.04858644632938813
5,75,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.054026951752594164,0.0038467173757590835,TRUE,-0.04858644632938813
5,76,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04831573119856829,0.0038484274929246076,TRUE,-0.04858644632938813
5,77,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.050274887515742515,0.004369735843842923,TRUE,-0.04858644632938813
5,78,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.051082025081651654,0.0039198944848087384,TRUE,-0.04858644632938813
5,79,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.03439291902015857,0.006001111299601544,TRUE,-0.04858644632938813
5,80,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.053355484923691326,0.004081225834719569,TRUE,-0.04858644632938813
5,81,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05198265546535355,0.005287169442236233,TRUE,-0.04858644632938813
5,82,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04630244328140254,0.005004123237226174,TRUE,-0.04858644632938813
5,83,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.034488900733388776,0.006813138309548309,TRUE,-0.04858644632938813
5,84,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04616319406711562,0.003720094916096987,TRUE,-0.04858644632938813
5,85,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.046119181152990206,0.004546608510772682,TRUE,-0.04858644632938813
5,86,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.046100016838365725,0.0040532493013558536,TRUE,-0.04858644632938813
5,87,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.053049766196979174,0.004116657162547794,TRUE,-0.04858644632938813
5,88,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05645548426971075,0.004056599602433132,TRUE,-0.04858644632938813
5,89,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05253107111854255,0.004202976656988932,TRUE,-0.04858644632938813
5,90,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05556321100756729,0.0039736642288796704,TRUE,-0.04858644632938813
5,91,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04825003246953161,0.0041098094448637325,TRUE,-0.04858644632938813
5,92,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04626369651886024,0.004042213905504149,TRUE,-0.04858644632938813
5,93,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.048927352439274235,0.0041975176647300865,TRUE,-0.04858644632938813
5,94,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05487086387464061,0.004443914454982831,TRUE,-0.04858644632938813
5,95,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05424523405637471,0.0038018405568654534,TRUE,-0.04858644632938813
5,96,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04949744055063542,0.003940905672597526,TRUE,-0.04858644632938813
5,97,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.05209630899762791,0.003971922190003741,TRUE,-0.04858644632938813
5,98,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04945379893426894,0.004188712478757534,TRUE,-0.04858644632938813
5,99,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04751523993047374,0.00398439908862595,TRUE,-0.04858644632938813
5,100,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.046786404498238676,0.0041961037302244,TRUE,-0.04858644632938813
5,101,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.053975903403425236,0.004060663677371224,TRUE,-0.04858644632938813
5,102,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04641097403392179,0.003828221887844888,TRUE,-0.04858644632938813
5,103,influence_function,"IF estimator w/ non-parametric nuisance fx estimation, treatment interactions in outcome model, removing LM/GLM candidates from SuperLearners",---,-0.04084844619565024,0.004423691406491419,TRUE,-0.04858644632938813
