sim_id,dataset_id,estimator,description,correct_models,tau_hat,matched_cohort,true_att
4,1,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05168460893431209,FALSE,-0.04858644632938813
4,2,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.059730952943093024,FALSE,-0.04858644632938813
4,3,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.060943655425049426,FALSE,-0.04858644632938813
4,4,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.050275133273916486,FALSE,-0.04858644632938813
4,5,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05200978796520686,FALSE,-0.04858644632938813
4,6,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05693785326693871,FALSE,-0.04858644632938813
4,7,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05844690687865141,FALSE,-0.04858644632938813
4,8,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.06633711147810795,FALSE,-0.04858644632938813
4,9,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05922224971141711,FALSE,-0.04858644632938813
4,10,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05601191144668171,FALSE,-0.04858644632938813
4,11,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05923899778810133,FALSE,-0.04858644632938813
4,12,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05954333623438201,FALSE,-0.04858644632938813
4,13,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.06151522628290603,FALSE,-0.04858644632938813
4,14,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05699354145394357,FALSE,-0.04858644632938813
4,15,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.057934863351860745,FALSE,-0.04858644632938813
4,16,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05491102989085993,FALSE,-0.04858644632938813
4,17,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.06447565234177333,FALSE,-0.04858644632938813
4,18,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.0582173394096656,FALSE,-0.04858644632938813
4,19,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.056712312629023175,FALSE,-0.04858644632938813
4,20,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05647121741418266,FALSE,-0.04858644632938813
4,21,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.06049064641513937,FALSE,-0.04858644632938813
4,22,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05873137806287644,FALSE,-0.04858644632938813
4,23,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05974219026695493,FALSE,-0.04858644632938813
4,24,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.061344187707281984,FALSE,-0.04858644632938813
4,25,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05718159968869178,FALSE,-0.04858644632938813
4,26,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.06026564196571157,FALSE,-0.04858644632938813
4,27,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.055876345102588064,FALSE,-0.04858644632938813
4,28,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05730234967594583,FALSE,-0.04858644632938813
4,29,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05712957653990767,FALSE,-0.04858644632938813
4,30,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05768279499871485,FALSE,-0.04858644632938813
4,31,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.06703869638587072,FALSE,-0.04858644632938813
4,32,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05973639767054552,FALSE,-0.04858644632938813
4,33,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.058988076225754645,FALSE,-0.04858644632938813
4,34,iwor_cc,"Inverse Weighted Outcome Regression for ATT among eligible complete cases, but missingness weights are incorrect",mu,-0.05455037557366821,FALSE,-0.04858644632938813
